transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
7633,56.35,4,Food,0,0,47,6,47,0
7634,198.47,4,Grocery,0,1,70,3,21,0
7635,6.87,6,Food,0,0,65,2,52,0
7636,147.25,9,Grocery,0,0,38,2,50,0
7637,89.1,5,Grocery,1,0,88,2,48,0
7638,668.07,9,Clothing,0,0,84,1,61,0
7639,124.2,19,Electronics,0,0,48,1,33,0
7640,140.89,15,Grocery,1,0,25,1,38,0
7641,171.32,8,Travel,1,1,41,3,39,1
7642,218.47,23,Electronics,0,1,75,0,60,0
7643,116.19,13,Travel,0,0,52,2,45,0
7644,44.59,16,Clothing,0,0,50,1,47,0
7645,135.11,21,Electronics,0,0,39,5,69,0
7646,506.22,4,Food,0,0,89,3,30,0
7647,92.48,20,Electronics,1,0,31,1,24,0
7648,199.58,5,Electronics,0,0,46,2,43,0
7649,669.46,15,Travel,0,1,53,2,69,0
7650,310.6,18,Travel,1,0,53,1,20,0
7651,188.65,0,Travel,0,1,25,3,30,0
7652,233.5,9,Clothing,0,0,51,4,69,0
7653,483.29,11,Clothing,0,0,71,3,53,0
7654,563.28,4,Clothing,0,0,67,2,54,0
7655,608.88,14,Food,0,0,25,2,28,0
7656,172.27,23,Food,0,0,81,6,18,0
7657,85.15,5,Electronics,0,0,73,1,25,0
7658,25.05,20,Travel,0,0,27,4,41,0
7659,85.39,15,Electronics,0,0,56,4,31,0
7660,502.13,2,Travel,0,0,35,3,51,0
7661,386.68,9,Travel,0,0,84,4,46,0
7662,130.03,13,Clothing,0,0,88,3,35,0
7663,135.01,23,Travel,0,0,76,2,26,0
7664,64.78,17,Food,0,0,95,3,32,0
7665,106.26,7,Electronics,0,0,71,0,34,0
7666,219.75,14,Clothing,0,0,63,1,18,0
7667,90.27,0,Food,0,0,74,0,44,0
7668,36.51,18,Electronics,0,0,44,2,23,0
7669,136.48,6,Electronics,0,0,40,2,68,0
7670,44.77,4,Travel,0,0,58,3,60,0
7671,641.84,9,Travel,0,0,53,0,18,0
7672,86.76,3,Grocery,0,0,46,0,44,0
7673,421.53,10,Grocery,0,0,94,4,33,0
7674,44.82,19,Food,1,0,46,1,56,0
7675,36.77,0,Electronics,0,0,31,2,47,0
7676,168.22,11,Clothing,0,0,32,2,57,0
7677,264.98,10,Clothing,0,0,64,1,18,0
7678,146.66,15,Food,0,0,94,0,45,0
7679,45.78,10,Grocery,0,0,25,2,56,0
7680,6.77,18,Electronics,0,0,73,0,38,0
7681,168.86,21,Clothing,0,0,87,1,56,0
7682,24.63,19,Clothing,0,0,43,2,46,0
7683,73.7,7,Grocery,0,1,42,0,40,0
7684,197.48,23,Grocery,0,0,99,2,59,0
7685,18.09,4,Electronics,0,0,87,1,35,0
7686,23.86,17,Food,0,0,51,0,60,0
7687,11.16,20,Food,0,0,70,1,39,0
7688,971.58,23,Clothing,0,0,62,2,56,0
7689,85.83,19,Grocery,0,0,80,2,23,0
7690,414.18,6,Electronics,0,0,60,5,59,0
7691,60.94,18,Grocery,0,0,48,2,28,0
7692,245.32,11,Electronics,0,0,48,2,52,0
7693,43.35,19,Grocery,0,0,88,0,46,0
7694,120.94,13,Electronics,0,0,66,2,30,0
7695,305.21,22,Food,0,0,63,2,38,0
7696,297.12,12,Food,0,0,74,2,36,0
7697,277.24,18,Travel,0,0,73,2,66,0
7698,304.33,7,Grocery,0,0,37,1,59,0
7699,41.66,20,Clothing,0,0,53,3,35,0
7700,115.4,0,Grocery,0,0,37,4,60,0
7701,116.3,17,Food,0,0,44,1,45,0
7702,387.8,14,Grocery,0,1,92,1,30,0
7703,61.76,13,Travel,0,0,99,3,59,0
7704,470.04,0,Food,0,0,42,2,36,0
7705,105.07,8,Food,0,0,50,1,51,0
7706,194.27,20,Electronics,1,0,57,1,18,0
7707,54.91,6,Grocery,0,0,25,5,44,0
7708,92.6,2,Food,0,0,99,3,52,0
7709,216.92,4,Electronics,0,0,36,2,53,0
7710,126.06,20,Food,0,0,56,1,54,0
7711,468.03,15,Clothing,0,0,69,1,47,0
7712,234.25,21,Grocery,1,0,62,5,18,0
7713,145.71,16,Grocery,0,0,63,1,37,0
7714,381.77,6,Grocery,1,0,69,2,35,0
7715,192.04,23,Food,0,0,34,1,38,0
7716,182.73,7,Grocery,0,0,61,1,49,0
7717,49.59,6,Electronics,0,0,87,0,59,0
7718,88.07,13,Electronics,0,0,51,0,37,0
7719,201.6,15,Electronics,0,0,64,3,53,0
7720,389.88,17,Travel,0,0,71,1,57,0
7721,66.47,9,Grocery,0,0,73,2,39,0
7722,42.55,21,Electronics,0,1,65,0,18,0
7723,157.91,7,Travel,0,0,67,2,53,0
7724,12.2,4,Travel,0,0,43,3,42,0
7725,219.8,0,Food,1,0,35,3,23,0
7726,212.94,10,Electronics,0,0,69,1,62,0
7727,76.87,17,Food,0,0,53,1,58,0
7728,391.32,17,Clothing,0,0,68,3,43,0
7729,122.3,14,Travel,0,0,61,0,54,0
7730,181.96,8,Travel,0,0,47,0,65,0
7731,41.24,20,Clothing,0,0,50,2,51,0
7732,94.7,12,Food,0,0,26,2,69,0
7733,347.77,14,Clothing,0,0,59,2,57,0
7734,41.98,3,Clothing,1,0,42,2,41,0
7735,86.83,0,Grocery,0,0,71,0,53,0
7736,67.12,17,Electronics,0,0,60,2,49,0
7737,28.72,23,Clothing,0,1,70,0,57,0
7738,59.98,15,Clothing,1,1,66,0,38,0
7739,46.46,18,Travel,0,1,75,5,18,0
7740,450.89,17,Clothing,0,1,75,2,55,0
7741,236.91,12,Food,0,0,54,0,46,0
7742,66.62,1,Electronics,0,0,74,1,55,0
7743,252.67,17,Clothing,0,0,82,5,32,0
7744,3.93,22,Grocery,0,0,58,1,55,0
7745,131.09,15,Food,1,0,76,2,35,0
7746,50.52,10,Travel,0,0,67,3,41,0
7747,21.29,15,Food,0,0,74,3,48,0
7748,377.33,11,Clothing,0,0,73,3,30,0
7749,38.98,21,Electronics,0,0,85,2,37,0
7750,303.0,13,Travel,0,0,27,5,22,0
7751,93.47,17,Grocery,0,0,76,2,64,0
7752,2.52,20,Food,0,0,74,2,36,0
7753,231.22,17,Electronics,0,0,88,1,69,0
7754,159.06,12,Electronics,0,0,69,5,53,0
7755,73.96,1,Grocery,0,0,77,2,47,0
7756,57.97,15,Electronics,0,0,59,0,29,0
7757,13.42,18,Electronics,0,0,44,3,52,0
7758,497.49,1,Grocery,0,1,62,1,69,0
7759,119.43,15,Clothing,0,0,60,1,46,0
7760,15.68,12,Travel,0,0,68,0,38,0
7761,355.94,0,Travel,0,0,99,0,69,0
7762,57.31,14,Grocery,0,0,67,2,69,0
7763,39.92,21,Travel,0,0,62,0,36,0
7764,57.83,12,Clothing,0,1,62,1,52,0
7765,145.77,0,Electronics,0,0,70,2,68,0
7766,13.49,14,Clothing,0,0,65,4,44,0
7767,115.25,19,Travel,0,0,66,0,50,0
7768,396.4,6,Electronics,0,0,59,0,48,0
7769,36.55,10,Electronics,0,0,76,2,37,0
7770,70.53,9,Travel,0,0,43,0,18,0
7771,215.38,3,Grocery,1,0,39,5,43,1
7772,88.43,13,Clothing,0,0,53,2,45,0
7773,154.72,9,Food,0,0,86,4,56,0
7774,441.21,21,Food,0,0,56,3,46,0
7775,87.97,21,Clothing,0,0,45,5,42,0
7776,12.56,8,Clothing,0,0,65,3,56,0
7777,74.98,21,Food,0,0,52,1,47,0
7778,36.96,0,Electronics,0,0,40,1,66,0
7779,184.96,6,Food,0,1,80,2,25,0
7780,5.21,16,Clothing,0,0,52,3,69,0
7781,60.53,12,Grocery,0,0,65,1,50,0
7782,138.13,13,Electronics,0,0,60,0,58,0
7783,56.95,14,Clothing,0,0,53,4,32,0
7784,140.39,8,Food,0,0,54,0,56,0
7785,21.36,20,Travel,0,0,61,2,41,0
7786,501.67,16,Travel,0,0,85,0,18,0
7787,60.27,11,Electronics,0,1,68,5,56,0
7788,449.54,18,Travel,0,0,92,1,49,0
7789,69.13,15,Electronics,0,0,51,2,61,0
7790,266.94,10,Food,0,0,64,0,53,0
7791,49.55,10,Food,1,0,38,0,58,0
7792,682.97,1,Food,1,0,33,4,63,1
7793,194.26,4,Grocery,0,0,75,2,69,0
7794,68.58,8,Clothing,0,0,83,1,38,0
7795,124.77,10,Grocery,0,0,76,1,55,0
7796,196.42,12,Electronics,1,1,80,2,58,0
7797,155.85,5,Clothing,0,0,61,1,29,0
7798,150.55,12,Clothing,0,1,71,5,19,0
7799,11.91,8,Food,0,0,80,2,41,0
7800,50.22,7,Grocery,0,0,85,3,47,0
7801,148.72,15,Travel,0,0,62,3,36,0
7802,3.24,13,Electronics,0,0,49,4,50,0
7803,50.59,11,Food,0,0,89,3,19,0
7804,45.64,15,Clothing,0,0,64,0,27,0
7805,50.41,3,Travel,0,0,61,1,53,0
7806,134.48,3,Clothing,0,0,48,2,46,0
7807,152.92,9,Food,0,1,60,2,32,0
7808,420.24,10,Electronics,1,0,55,1,50,0
7809,85.53,16,Clothing,0,0,43,0,55,0
7810,457.88,7,Travel,0,0,45,0,48,0
7811,185.05,7,Electronics,0,0,74,1,64,0
7812,427.45,19,Travel,0,0,56,3,30,0
7813,314.3,4,Grocery,0,0,65,3,32,0
7814,203.98,18,Grocery,0,0,57,1,47,0
7815,77.18,11,Travel,0,1,43,3,59,0
7816,48.37,6,Electronics,0,0,85,3,26,0
7817,44.1,4,Food,0,0,67,3,44,0
7818,533.04,10,Clothing,1,0,76,2,36,0
7819,558.22,16,Clothing,0,0,70,3,65,0
7820,226.24,11,Electronics,0,0,60,2,47,0
7821,377.38,18,Electronics,0,0,52,3,39,0
7822,440.65,17,Food,0,0,29,2,34,0
7823,125.63,17,Food,0,1,25,4,38,0
7824,173.88,17,Food,0,0,78,1,44,0
7825,95.13,8,Travel,0,0,82,0,33,0
7826,102.42,3,Grocery,0,0,36,8,43,1
7827,95.05,17,Grocery,0,0,87,2,38,0
7828,6.87,23,Clothing,0,0,59,2,64,0
7829,99.74,18,Clothing,0,0,48,1,56,0
7830,196.25,9,Food,0,0,74,1,30,0
7831,96.11,7,Electronics,0,0,86,3,61,0
7832,360.99,12,Clothing,0,0,96,3,38,0
7833,70.89,17,Travel,0,0,56,1,69,0
7834,24.96,12,Grocery,0,0,81,2,31,0
7835,292.62,4,Food,0,0,71,1,69,0
7836,196.49,16,Travel,0,0,63,3,23,0
7837,48.54,18,Grocery,0,0,49,0,39,0
7838,134.8,5,Grocery,0,0,87,1,19,0
7839,90.11,18,Clothing,1,0,85,4,21,0
7840,489.97,12,Travel,0,1,59,2,36,0
7841,163.9,15,Electronics,0,0,77,5,29,0
7842,30.23,15,Clothing,0,0,74,3,38,0
7843,122.28,13,Grocery,0,0,74,2,63,0
7844,347.95,8,Clothing,0,0,43,4,50,0
7845,195.18,15,Travel,0,0,43,0,49,0
7846,324.01,12,Travel,0,0,58,1,18,0
7847,50.53,13,Electronics,0,0,70,1,58,0
7848,384.39,9,Food,1,0,97,1,38,0
7849,247.04,14,Electronics,0,0,33,3,32,0
7850,228.86,11,Food,0,0,84,2,49,0
7851,208.15,2,Clothing,1,1,39,5,23,1
7852,74.6,4,Electronics,0,0,36,6,35,0
7853,383.31,15,Food,0,0,66,0,31,0
7854,178.14,19,Grocery,0,1,25,3,24,0
7855,334.79,14,Food,0,0,89,3,57,0
7856,78.51,10,Travel,0,0,67,2,19,0
7857,27.6,14,Food,0,0,70,0,29,0
7858,70.83,7,Electronics,0,1,78,4,37,0
7859,106.51,17,Grocery,0,0,56,0,45,0
7860,133.65,17,Clothing,0,0,27,4,69,0
7861,125.36,11,Grocery,0,0,26,4,31,0
7862,138.47,12,Grocery,1,0,73,0,56,0
7863,323.19,4,Grocery,0,1,56,6,38,0
7864,32.69,15,Clothing,0,1,86,3,58,0
7865,66.6,10,Grocery,0,1,63,3,46,0
7866,384.8,0,Grocery,0,0,75,3,69,0
7867,144.13,12,Electronics,0,0,80,1,33,0
7868,153.52,11,Travel,0,0,80,1,20,0
7869,114.0,4,Clothing,0,0,57,2,40,0
7870,139.6,18,Clothing,0,0,64,1,38,0
7871,38.7,8,Clothing,0,0,78,1,57,0
7872,138.79,6,Food,0,0,67,4,36,0
7873,1028.94,19,Clothing,0,0,26,1,40,0
7874,146.37,14,Clothing,0,0,25,3,31,0
7875,7.96,5,Electronics,0,0,50,1,52,0
7876,279.09,11,Clothing,0,0,81,1,43,0
7877,88.54,6,Travel,0,0,62,0,45,0
7878,29.25,3,Clothing,0,0,94,1,42,0
7879,347.9,2,Travel,0,0,78,1,69,0
7880,38.68,16,Electronics,0,0,35,3,43,0
7881,444.53,6,Grocery,1,0,82,3,47,0
7882,102.22,5,Food,0,0,37,1,34,0
7883,238.07,10,Electronics,0,0,95,3,44,0
7884,138.84,23,Travel,0,0,72,1,29,0
7885,52.0,15,Grocery,0,0,90,2,24,0
7886,194.96,17,Travel,0,0,73,1,26,0
7887,555.45,5,Clothing,0,0,61,0,47,0
7888,455.11,1,Travel,1,1,35,4,48,1
7889,257.4,14,Clothing,1,0,65,1,35,0
7890,162.42,11,Electronics,0,1,44,2,18,0
7891,818.8,6,Food,0,1,66,4,59,0
7892,54.06,10,Electronics,0,0,64,3,37,0
7893,11.29,7,Electronics,0,0,73,1,69,0
7894,5.73,12,Grocery,0,1,57,1,49,0
7895,217.45,10,Travel,0,0,44,4,51,0
7896,310.92,7,Clothing,0,0,62,1,37,0
7897,176.76,10,Travel,1,0,45,3,27,0
7898,412.75,17,Travel,0,1,44,4,33,0
7899,209.91,3,Clothing,0,0,36,0,68,0
7900,81.27,8,Clothing,0,0,59,0,55,0
7901,35.06,14,Food,0,0,64,2,49,0
7902,453.33,7,Clothing,0,0,51,1,48,0
7903,19.18,20,Travel,0,0,69,1,69,0
7904,137.29,19,Clothing,0,0,60,3,48,0
7905,66.08,20,Food,0,0,55,4,47,0
7906,55.52,16,Food,0,0,83,0,59,0
7907,181.99,18,Clothing,0,0,49,3,39,0
7908,46.11,11,Clothing,0,0,55,1,37,0
7909,435.05,7,Food,0,1,68,1,62,0
7910,91.34,8,Travel,0,0,76,5,50,0
7911,198.34,1,Clothing,0,0,41,2,38,0
7912,228.11,9,Food,0,0,64,3,33,0
7913,201.4,9,Travel,0,0,60,3,29,0
7914,409.78,10,Electronics,0,0,76,2,22,0
7915,46.08,23,Food,0,0,49,2,54,0
7916,15.78,6,Food,0,0,62,1,50,0
7917,10.0,10,Food,0,0,94,0,43,0
7918,368.62,23,Electronics,0,0,53,4,59,0
7919,635.15,6,Food,0,0,84,2,35,0
7920,63.17,4,Electronics,1,0,55,1,49,0
7921,207.34,10,Grocery,1,0,59,3,33,0
7922,1.57,6,Food,0,0,54,2,25,0
7923,36.65,19,Electronics,0,0,41,3,36,0
7924,204.93,12,Travel,0,0,42,1,45,0
7925,11.95,4,Travel,0,0,75,3,58,0
7926,110.82,13,Grocery,0,1,52,1,23,0
7927,190.48,13,Electronics,0,0,47,3,18,0
7928,254.62,2,Clothing,0,1,48,1,43,0
7929,106.04,14,Electronics,0,0,30,2,31,0
7930,174.46,15,Grocery,0,0,49,2,55,0
7931,135.99,2,Electronics,0,0,58,2,51,0
7932,9.42,3,Grocery,0,0,42,3,48,0
7933,238.08,9,Travel,0,0,68,0,47,0
7934,33.17,7,Grocery,0,0,59,1,41,0
7935,5.67,15,Electronics,0,0,47,2,61,0
7936,105.19,8,Clothing,1,0,65,4,29,0
7937,351.92,10,Food,0,0,62,3,41,0
7938,28.67,4,Clothing,0,0,76,2,28,0
7939,129.22,7,Electronics,1,0,51,2,64,1
7940,2.27,18,Food,0,0,35,4,32,0
7941,20.43,6,Electronics,1,0,92,0,19,0
7942,79.25,4,Travel,0,0,57,3,58,0
7943,28.21,5,Travel,1,0,48,2,32,1
7944,152.17,12,Travel,0,0,78,1,18,0
7945,37.6,19,Food,0,0,39,3,52,0
7946,283.91,14,Food,0,0,62,3,40,0
7947,245.39,7,Clothing,0,1,54,2,57,0
7948,208.69,8,Clothing,0,0,70,4,33,0
7949,117.19,2,Grocery,0,0,91,2,43,0
7950,79.68,23,Food,0,0,63,2,37,0
7951,82.57,22,Electronics,0,0,51,2,18,0
7952,122.61,13,Clothing,0,0,63,1,51,0
7953,102.45,2,Electronics,0,0,31,6,26,1
7954,14.11,11,Grocery,0,0,25,0,46,0
7955,201.04,3,Travel,0,0,53,0,37,0
7956,75.94,10,Travel,0,0,25,3,35,0
7957,44.64,17,Clothing,0,0,81,0,69,0
7958,57.19,16,Travel,0,0,78,3,54,0
7959,34.86,8,Electronics,0,0,74,2,69,0
7960,406.48,17,Grocery,0,1,45,3,31,0
7961,32.47,19,Travel,0,0,35,2,50,0
7962,376.07,11,Food,0,0,81,2,53,0
7963,148.89,18,Travel,0,0,99,3,54,0
7964,354.31,23,Electronics,0,0,74,1,69,0
7965,112.66,23,Clothing,0,1,92,3,33,0
7966,460.42,7,Clothing,0,0,66,1,30,0
7967,31.74,2,Grocery,1,1,61,2,39,1
7968,41.66,14,Grocery,0,0,56,0,40,0
7969,141.84,16,Grocery,0,0,96,1,43,0
7970,23.58,11,Clothing,0,0,61,3,24,0
7971,103.93,20,Food,0,0,81,3,26,0
7972,147.93,12,Grocery,0,0,59,2,36,0
7973,163.16,10,Clothing,1,0,56,1,56,0
7974,79.77,2,Clothing,0,0,58,5,66,0
7975,13.92,0,Clothing,1,0,70,1,48,0
7976,186.75,9,Food,0,0,53,1,18,0
7977,117.52,0,Electronics,0,0,99,2,65,0
7978,25.81,20,Clothing,0,0,68,2,62,0
7979,481.62,17,Travel,1,0,58,1,42,0
7980,546.34,16,Grocery,0,0,48,2,23,0
7981,340.52,19,Grocery,0,0,73,2,45,0
7982,325.6,9,Clothing,0,0,25,3,43,0
7983,18.21,13,Electronics,0,0,58,3,23,0
7984,880.81,9,Electronics,0,0,77,1,52,0
7985,89.67,19,Food,0,0,39,1,34,0
7986,31.22,0,Food,0,0,69,1,67,0
7987,293.13,19,Grocery,0,0,72,1,37,0
7988,44.86,0,Food,0,1,56,2,46,0
7989,130.96,10,Food,0,0,65,6,31,0
7990,24.02,4,Electronics,0,0,60,0,65,0
7991,112.86,10,Grocery,0,0,43,0,47,0
7992,143.2,7,Grocery,0,0,96,2,43,0
7993,103.52,9,Travel,0,0,70,3,52,0
7994,12.63,15,Food,0,1,59,2,36,0
7995,116.33,13,Travel,0,0,61,2,49,0
7996,110.96,18,Grocery,0,0,79,5,48,0
7997,53.18,14,Food,0,1,26,3,58,0
7998,446.38,0,Travel,0,0,58,2,42,0
7999,94.84,23,Electronics,0,0,37,3,24,0
8000,349.95,0,Food,0,0,77,0,62,0
8001,20.37,13,Food,0,0,77,2,67,0
8002,67.33,16,Electronics,0,0,55,1,44,0
8003,34.01,13,Electronics,0,0,71,2,39,0
8004,92.04,10,Travel,0,0,70,1,46,0
8005,20.75,21,Clothing,0,1,95,2,54,0
8006,101.98,19,Electronics,0,0,73,4,66,0
8007,76.58,11,Clothing,0,0,39,0,49,0
8008,44.31,8,Electronics,0,1,47,2,68,0
8009,180.19,6,Travel,0,0,64,3,45,0
8010,528.47,6,Electronics,0,0,25,2,18,0
8011,40.69,11,Electronics,0,0,85,3,26,0
8012,218.12,0,Grocery,0,0,69,1,51,0
8013,237.8,11,Food,0,0,29,2,66,0
8014,120.87,17,Travel,0,0,61,2,31,0
8015,399.67,7,Electronics,0,0,99,3,29,0
8016,594.88,11,Grocery,0,0,51,4,24,0
8017,78.86,13,Travel,0,0,33,1,67,0
8018,184.58,15,Grocery,0,0,51,2,69,0
8019,190.29,10,Grocery,0,0,27,3,30,0
8020,90.63,23,Grocery,0,0,67,2,26,0
8021,66.79,11,Food,0,0,41,2,49,0
8022,475.89,2,Clothing,0,0,75,2,38,0
8023,273.61,9,Travel,0,0,67,3,54,0
8024,21.31,20,Clothing,0,0,48,1,51,0
8025,22.39,20,Electronics,0,0,32,4,46,0
8026,448.5,0,Food,0,0,68,4,37,0
8027,14.89,9,Clothing,0,0,63,1,18,0
8028,204.45,8,Grocery,0,0,31,4,25,0
8029,45.09,17,Grocery,0,0,46,3,61,0
8030,6.28,3,Electronics,0,0,31,3,59,0
8031,10.78,22,Travel,0,0,43,3,18,0
8032,81.99,1,Grocery,0,0,57,1,26,0
8033,14.16,10,Clothing,0,0,49,0,26,0
8034,159.19,3,Electronics,1,0,37,1,26,0
8035,182.7,16,Travel,0,0,68,1,59,0
8036,81.98,0,Food,0,0,72,3,22,0
8037,238.13,10,Electronics,0,0,76,1,56,0
8038,118.07,10,Clothing,0,0,95,2,69,0
8039,98.63,5,Food,0,0,70,0,52,0
8040,91.62,20,Travel,0,0,41,4,49,0
8041,98.9,23,Travel,0,0,49,6,26,0
8042,602.87,8,Food,0,0,69,1,38,0
8043,200.55,12,Travel,0,0,69,0,47,0
8044,66.39,7,Food,0,0,44,2,56,0
8045,232.09,2,Electronics,0,0,79,1,33,0
8046,70.29,3,Grocery,0,0,38,2,26,0
8047,23.56,4,Electronics,0,0,31,2,51,0
8048,113.1,20,Travel,0,0,73,2,50,0
8049,243.78,14,Grocery,0,0,48,3,39,0
8050,83.15,5,Electronics,0,1,51,1,31,0
8051,356.6,5,Travel,0,0,49,2,40,0
8052,85.79,4,Food,0,0,64,1,28,0
8053,75.49,0,Electronics,1,0,54,1,68,0
8054,1112.41,15,Grocery,0,0,61,1,35,0
8055,115.49,10,Travel,0,0,77,4,48,0
8056,286.82,23,Electronics,0,0,51,2,30,0
8057,286.61,0,Travel,0,0,71,1,19,0
8058,457.38,17,Electronics,0,0,92,2,24,0
8059,15.55,18,Clothing,0,0,39,1,48,0
8060,55.47,19,Travel,0,0,88,0,60,0
8061,255.97,13,Grocery,0,0,43,4,32,0
8062,144.98,18,Electronics,0,0,46,4,36,0
8063,143.79,13,Travel,0,0,31,1,25,0
8064,31.87,6,Grocery,0,0,50,2,24,0
8065,57.88,8,Grocery,0,0,69,1,36,0
8066,129.17,8,Grocery,0,0,75,0,44,0
8067,56.91,19,Grocery,0,1,80,3,59,0
8068,41.39,20,Electronics,0,0,25,3,63,0
8069,16.1,17,Electronics,0,1,28,2,35,0
8070,29.68,12,Travel,0,0,67,1,38,0
8071,256.82,0,Electronics,0,0,72,3,53,0
8072,222.43,17,Clothing,0,0,81,4,45,0
8073,8.23,17,Electronics,0,0,68,2,29,0
8074,39.84,13,Food,0,1,37,2,69,0
8075,144.12,15,Grocery,0,1,42,3,55,0
8076,68.3,6,Food,0,0,64,3,56,0
8077,303.85,9,Food,0,0,32,3,38,0
8078,269.49,6,Travel,0,1,42,2,68,0
8079,389.54,10,Grocery,0,0,59,2,46,0
8080,145.11,17,Electronics,0,0,56,0,31,0
8081,76.09,14,Clothing,0,0,61,0,38,0
8082,163.33,4,Travel,0,0,67,1,42,0
8083,16.37,23,Travel,0,0,33,0,60,0
8084,1.69,12,Electronics,1,0,63,0,51,0
8085,3.02,7,Electronics,0,0,36,5,48,0
8086,91.78,9,Clothing,0,0,59,0,29,0
8087,45.39,7,Electronics,0,1,74,3,28,0
8088,30.01,13,Clothing,1,0,69,0,40,0
8089,167.5,2,Travel,0,0,41,2,30,0
8090,932.32,13,Clothing,0,0,39,2,33,0
8091,34.31,17,Grocery,0,1,91,2,53,0
8092,138.61,16,Food,0,0,76,2,27,0
8093,22.36,13,Food,0,0,58,1,66,0
8094,3.63,3,Food,1,0,25,2,52,1
8095,477.19,15,Electronics,0,0,85,5,41,0
8096,60.48,14,Food,0,0,59,3,38,0
8097,369.34,18,Travel,1,0,99,1,67,0
8098,58.35,10,Grocery,0,0,56,4,47,0
8099,287.57,5,Grocery,1,0,99,5,27,0
8100,41.19,14,Travel,0,0,65,3,24,0
8101,60.74,19,Clothing,0,0,37,0,30,0
8102,37.48,9,Travel,0,1,62,1,64,0
8103,53.8,22,Travel,0,1,76,1,23,0
8104,315.77,14,Clothing,0,0,62,0,59,0
8105,178.66,18,Travel,0,0,50,1,50,0
8106,91.29,3,Clothing,0,0,67,0,44,0
8107,623.93,17,Food,0,0,74,2,60,0
8108,109.62,14,Clothing,1,0,48,1,46,0
8109,613.41,23,Travel,0,0,60,1,51,0
8110,38.38,15,Grocery,0,0,42,1,49,0
8111,412.04,16,Grocery,0,0,69,5,48,0
8112,2.44,6,Clothing,1,0,43,1,63,0
8113,138.18,13,Food,0,0,66,2,18,0
8114,96.43,19,Travel,0,0,84,1,60,0
8115,130.56,9,Electronics,0,0,75,0,48,0
8116,141.35,6,Food,0,0,57,3,29,0
8117,86.39,23,Clothing,0,0,35,1,28,0
8118,1107.87,9,Food,1,0,62,2,34,0
8119,657.67,17,Electronics,0,0,54,3,33,0
8120,572.19,8,Grocery,0,0,62,3,21,0
8121,678.05,8,Electronics,0,0,64,3,25,0
8122,276.16,10,Food,0,0,54,4,51,0
8123,784.3,15,Food,0,0,48,3,35,0
8124,390.8,19,Clothing,0,1,70,2,37,0
8125,94.28,7,Travel,0,0,92,1,29,0
8126,269.32,19,Electronics,0,0,65,2,57,0
8127,426.26,12,Clothing,0,0,60,5,18,0
8128,301.04,2,Food,0,1,25,7,30,1
8129,218.62,10,Electronics,0,0,82,2,42,0
8130,96.35,15,Grocery,0,0,57,2,42,0
8131,11.93,21,Food,0,0,88,1,47,0
8132,290.9,15,Electronics,0,0,78,0,47,0
8133,535.13,6,Electronics,0,0,25,4,43,0
8134,78.92,12,Grocery,0,0,70,1,39,0
8135,28.89,15,Travel,0,1,50,2,34,0
8136,69.3,7,Clothing,0,0,77,0,29,0
8137,153.2,13,Travel,0,0,29,6,18,0
8138,66.83,6,Grocery,0,0,60,1,41,0
8139,165.37,16,Food,0,0,58,0,50,0
8140,597.31,21,Grocery,1,0,54,5,29,0
8141,194.77,11,Electronics,0,1,82,2,26,0
8142,78.98,16,Travel,0,0,99,3,33,0
8143,481.28,18,Clothing,0,0,67,2,35,0
8144,146.2,8,Electronics,0,0,88,4,30,0
8145,24.09,14,Travel,0,0,88,6,37,0
8146,121.17,19,Clothing,0,0,99,2,52,0
8147,185.9,23,Electronics,0,0,77,2,44,0
8148,319.4,9,Grocery,1,0,78,0,18,0
8149,483.27,3,Grocery,0,0,59,4,41,0
8150,66.95,15,Travel,0,0,43,2,35,0
8151,29.64,13,Electronics,0,0,84,0,34,0
8152,13.45,11,Clothing,0,0,51,2,30,0
8153,235.08,8,Electronics,0,0,25,0,47,0
8154,277.99,17,Clothing,0,0,92,5,48,0
8155,92.32,7,Food,0,0,58,1,25,0
8156,88.38,7,Electronics,0,0,69,2,51,0
8157,540.77,10,Food,0,0,40,1,31,0
8158,435.71,18,Food,0,0,79,1,33,0
8159,58.88,2,Food,0,1,37,2,41,1
8160,46.57,2,Grocery,0,0,56,5,36,0
8161,266.12,4,Clothing,0,0,65,1,35,0
8162,170.9,6,Electronics,0,0,74,1,56,0
8163,29.37,23,Clothing,0,1,61,2,28,0
8164,77.37,13,Clothing,0,0,47,0,19,0
8165,34.25,4,Clothing,0,0,62,3,43,0
8166,61.33,10,Food,1,0,54,1,31,0
8167,167.49,17,Grocery,0,0,25,4,42,0
8168,82.48,23,Food,0,0,63,4,69,0
8169,87.84,1,Electronics,0,0,79,0,49,0
8170,136.01,4,Electronics,0,0,25,1,45,0
8171,16.0,9,Clothing,1,0,75,1,54,0
8172,235.37,9,Food,0,0,75,2,38,0
8173,90.06,9,Grocery,0,0,86,1,69,0
8174,114.79,10,Electronics,0,0,67,2,49,0
8175,641.93,23,Travel,0,0,57,1,35,0
8176,74.02,2,Clothing,0,0,62,2,54,0
8177,183.18,12,Grocery,0,0,59,2,38,0
8178,87.39,15,Clothing,0,0,38,2,41,0
8179,0.43,8,Food,1,0,41,2,46,1
8180,393.96,1,Food,0,0,54,1,62,0
